-154.9827936472975,49.87205980911836,-152.22170643396058,1624199304835662
-154.03526033492167,49.19287223620041,-151.1283253288378,1624199304843640
-151.68735770408367,47.10193313308852,-148.3135795330728,1624199304866606
-152.2707017044764,47.72579729570378,-148.41724199791307,1624199304873587
-152.81917945188223,48.357714865539016,-148.49737368622465,1624199304880568
-151.29311009997855,46.98537447687347,-146.65350615051454,1624199304895501
-154.63294933653825,49.41424278294606,-147.68939253471117,1624199304925421
-153.7403586796936,48.70491237260849,-146.62371096270564,1624199304933400
-152.96680826675907,47.95005546139192,-145.64995352461162,1624199304941378
-152.27800097209584,46.38410443106628,-144.3906946516818,1624199304956351
-152.56076500054442,47.02111222297449,-144.24153080909406,1624199304963322
-152.40756444051536,47.691567571750184,-143.7191084671757,1624199304971299
-152.63004123535163,47.00270941709274,-143.5229967367583,1624199304978280
-152.2285238123634,47.59313644462516,-142.81155445288903,1624199304986259
-152.67376279937824,46.97316816378393,-142.77648518087537,1624199304993239
-152.5511240043467,47.55762964137806,-142.32002454584315,1624199305000220
-152.93449373376285,46.80700068209887,-142.18482621168238,1624199305008200
-152.3885216150985,47.99416973314921,-140.99064512462127,1624199305023160
-152.68941597116367,47.21956655680572,-140.79504311956276,1624199305031139
-152.79812969739265,46.504937283884345,-140.50628646169102,1624199305038147
-152.58776965079244,47.158358065870274,-139.92648252380806,1624199305046099
-152.45359974098162,46.416855298278364,-139.45729895643143,1624199305053080
-152.4636702327381,47.11983318115571,-139.032854096136,1624199305061059
-152.3774326253618,46.382107340216734,-138.59145791238393,1624199305068040
-152.25094137895144,47.06106314293489,-138.0593001378308,1624199305076019
-153.39394084423887,41.18039160253057,-135.64685629547307,1624199305135887
-153.33799135458344,41.86076693449245,-135.16501137377642,1624199305143869
-153.10191215327202,43.73769758323617,-133.76205470388243,1624199305165778
-152.94281390987314,44.406448479566166,-133.16599136892413,1624199305173757
-152.70687100577373,45.69160917502045,-132.0752269086633,1624199305188745
-153.45942935420203,46.099160621064385,-132.2438941858511,1624199305194733
-154.28867336676083,45.46465302964211,-132.28372211565934,1624199305203711
-153.76555592837263,45.932132417371754,-131.47702387559184,1624199305210658
-152.70714932811316,45.836606225899274,-130.28448257084537,1624199305217641
-153.45955491083396,45.80169992251576,-130.51749556452341,1624199305222627
-154.91995053311982,45.41596106593956,-130.8888822106411,1624199305233598
-154.03295291333137,45.62875038260076,-129.82434028533103,1624199305240579
-152.90995994082866,45.72300286734166,-128.52883131058866,1624199305248557
-153.89442405147122,45.54564660332707,-128.80743684612827,1624199305255538
-155.10347234005414,45.49968427499154,-129.1847677492212,1624199305263547
-153.93080226455962,45.48972183356043,-127.8656928133847,1624199305271507
-155.01116075219815,45.55445183401664,-128.22039523102072,1624199305278478
-153.80364475965007,45.38528930446073,-126.88430707362488,1624199305286456
-154.8665357639733,45.3648322904762,-127.230213728893,1624199305293438
-153.67402144491658,45.224624233079275,-125.91251486884194,1624199305301416
-155.79221803727674,45.13984607907321,-126.60122502461,1624199305315379
-154.64579116681625,45.13630883965318,-125.31848568730227,1624199305323357
-151.52991677581286,45.14811681383571,-121.8058912542433,1624199305345330
-152.76511840304232,45.1167262995841,-122.21496641811805,1624199305353309
-155.11307230489183,45.18086087997765,-123.00780328362713,1624199305368237
-154.03252352687656,45.26932370772782,-121.77420603549415,1624199305376215
-153.23213955146466,45.529136206415636,-120.7979416777526,1624199305383197
-154.09936311553892,45.03098092267073,-120.95316565071298,1624199305391203
-152.32079318304838,45.520541970610715,-118.81286775207114,1624199305406168
-153.1767764543115,45.161812573043214,-119.01605134259977,1624199305413147
-154.68870386117877,43.23450926755444,-118.74040617570104,1624199305436056
-154.28005068886364,43.736264519419976,-118.03910320508135,1624199305443038
-153.35168430851553,44.90449487738277,-116.41643883262509,1624199305458994
-153.21929125931462,44.17044878978268,-115.89170830878346,1624199305465976
-153.4959845745593,44.915434852961866,-115.58422531707535,1624199305473962
-153.6374893364527,44.21995441377158,-115.24088837990976,1624199305480935
-153.7225307197735,45.595027287622244,-114.33329679746552,1624199305495896
-153.8086029101202,44.78682677100342,-113.88180331951726,1624199305503874
-154.98029126831284,43.74725514383899,-113.80491128934382,1624199305517837
-154.7035998470248,44.414678170823635,-113.09530440238079,1624199305525815
-155.59836906980544,46.49706212780288,-112.30961527702208,1624199305547790
-155.43010965952297,45.68208814001916,-111.68630888223821,1624199305555735
-155.4169800433723,44.175278870462165,-110.74188722026479,1624199305570696
-155.96228106459097,44.91466645107613,-110.6301825179711,1624199305578675
-155.79550625819186,44.20269032713712,-110.08849261517543,1624199305585656
-156.20963601498377,44.960367095450025,-109.90528705231276,1624199305593649
-155.97935028239368,44.25338675626044,-109.34012125630016,1624199305600615
-156.51898841904728,44.99936588943032,-109.26463267671713,1624199305608594
-156.33212227612088,44.18847443725002,-108.68090868180566,1624199305616573
-157.05420550272157,45.516311321162824,-108.40861904906123,1624199305630536
-156.64005845843704,44.005396067156326,-107.3055597822236,1624199305645497
-156.87539049738655,44.665087969018906,-107.09757587047898,1624199305652477
-157.74167173004764,44.271370444350396,-107.3493459436076,1624199305659458
-157.18658923180428,44.576585105283144,-106.66037965468732,1624199305665443
-155.0412006492045,44.53125577891969,-104.38193302440443,1624199305681430
